	520.4092 	192.2080 	293.6245 	358.0316
	1226.0724 	635.9851 	-32.8073 	1038.9818
	428.3836 	-249.5152 	-239.8094 	-213.3759
	239.6881 	-92.8283 	168.8265 	29.2217
	344.2646 	-293.6415 	103.7902 	45.1723
	1281.3359 	-479.1147 	155.9108 	1170.3613
	417.1564 	277.2189 	-280.8557 	8.5045
	175.3458 	0.7116 	-63.3307 	-85.1930
	364.5706 	201.1842 	188.2757 	-193.6728
	1229.3909 	510.8834 	357.7043 	1050.8239
	261.4380 	-87.6315 	-109.1911 	-174.7310
	236.1943 	-116.5942 	117.5814 	-94.2931
	511.3856 	-306.6577 	-366.0945 	118.2002
	857.3828 	-835.3324 	-68.5467 	120.0398
	275.0524 	31.4447 	15.0621 	237.1103
	899.5744 	682.0029 	-33.6540 	568.7676
	206.3991 	121.8848 	87.1387 	-25.9177
	1179.3867 	-124.7724 	693.6515 	935.9570
	345.3498 	-212.2925 	-206.0220 	116.3460
	505.3264 	209.5479 	-402.5436 	-172.9915
	208.3459 	127.5170 	-85.0859 	20.6885
	1316.9746 	-82.7869 	-322.5372 	1267.0127
	412.2750 	-33.3770 	219.3623 	-320.1874
	190.3410 	-67.2010 	-110.3721 	7.3975
	318.8180 	183.3649 	213.5470 	-54.2229
	964.5883 	-640.0061 	-596.2131 	383.5829
	746.9198 	492.7290 	451.9271 	304.3885
	179.3389 	-65.0263 	90.0114 	-18.8412
	347.5616 	212.3035 	54.2746 	230.8697
	885.4122 	334.9081 	779.5425 	214.2148
	332.1894 	52.0303 	-204.6088 	218.0847
	780.2636 	-393.5917 	-389.8124 	531.4755
	240.5435 	6.6533 	-185.1212 	-63.7750
	861.4623 	837.5156 	4.4908 	149.8254
	161.3004 	58.0026 	-63.2333 	20.9327
	873.1376 	-630.8376 	121.1122 	574.6895
	342.5085 	-264.6807 	-62.3697 	154.5524
	818.1704 	735.3861 	330.1296 	37.5195
	718.8615 	-214.8036 	-65.6453 	669.3990
	237.9436 	-182.1352 	-62.6057 	-6.8908
	463.4331 	-338.4473 	-201.8786 	199.9722
	894.1395 	669.6637 	-535.4575 	214.7196
	889.8006 	-573.1382 	467.3303 	476.0706
	195.5936 	-36.2498 	-100.8879 	85.3666
	258.8749 	-60.2757 	169.0152 	123.8433
	847.9454 	-672.3804 	-486.0526 	111.5882
	397.8453 	286.6836 	114.3590 	211.6565
	268.2723 	115.1393 	-128.6831 	150.5877
	724.3457 	270.5576 	500.3766 	426.1676
	1010.4219 	669.6599 	550.8698 	500.8330
	323.3227 	-256.6367 	22.0798 	141.3181
	629.5858 	-364.4774 	-356.6653 	341.8293
	275.0783 	-48.5459 	-216.2842 	-83.9804
	1106.0654 	-631.1928 	-499.1732 	746.7166
	424.1801 	338.8896 	40.7483 	212.6153
	168.6303 	85.1646 	-19.2674 	-36.5366
	539.5328 	207.1385 	477.6923 	-22.7952
	1061.6854 	-426.7518 	-717.3794 	642.0348
	228.8642 	104.7431 	-65.8344 	137.3195
	279.9561 	186.0799 	148.6614 	46.6094
	667.9031 	135.9288 	634.5524 	74.0364
	903.7768 	560.7900 	653.9119 	237.7168
	514.5570 	-349.4570 	-15.5681 	352.4053
	217.4510 	-34.1797 	-113.8820 	116.9213
	602.6238 	-177.1533 	-524.4618 	192.9565
	737.7997 	-56.3212 	-704.2758 	-164.1798
	727.3081 	167.8217 	277.2704 	636.9594
	574.4180 	-216.2562 	382.1688 	343.0150
	198.8829 	104.7557 	44.8366 	84.2055
	1054.9832 	339.2177 	-761.9673 	631.7513
	627.0750 	-189.6376 	582.1284 	13.0497
	176.3218 	-95.7713 	-48.5409 	-9.1668
	380.0287 	-53.8088 	228.3799 	264.3657
	1067.7842 	-7.2274 	-831.5515 	656.0611
	542.3466 	278.6757 	445.2663 	-0.8308
	357.1924 	-187.1012 	172.9054 	207.8612
	271.0856 	-84.3470 	213.3798 	36.9086
	1173.5586 	-286.5442 	-643.7388 	928.7171
	374.8980 	-159.3190 	296.2361 	95.8811
	188.2363 	83.2954 	81.5179 	48.7098
	501.7159 	362.5679 	265.9848 	-173.3080
	1290.7908 	-416.0156 	149.4449 	1205.2058
	405.9938 	176.8610 	125.1917 	-315.6918
	308.6221 	61.5894 	-264.3376 	-45.8584
	233.0020 	177.5652 	-10.2990 	56.3443
	832.8434 	158.3151 	-804.7046 	52.8970
	434.2701 	-159.6170 	248.7654 	288.1177
	170.8688 	72.1437 	-43.0217 	51.6099
	800.4264 	-70.8417 	598.9610 	507.3754
	834.4114 	158.6783 	806.1985 	53.7647
	392.2881 	-125.1497 	-138.3828 	317.5859
	575.3865 	-198.9600 	-482.3826 	198.2790
	436.3226 	165.4315 	-185.4331 	330.3704
	1216.8655 	-658.7969 	-42.6898 	1013.2664
	215.7250 	103.2124 	115.5552 	-65.6855
	461.2787 	368.3689 	-136.0029 	197.7590
	344.5395 	187.2155 	63.1375 	-245.3399
	1268.4910 	400.4073 	-331.4717 	1149.1968
	280.2916 	-155.3620 	-105.2987 	-158.4971
	306.1042 	-216.6584 	133.9439 	96.6488
	383.5218 	-28.3870 	302.8266 	-187.3485
	1235.1951 	-573.4418 	273.3755 	1050.6760
	539.7641 	482.6049 	1.1677 	-200.5481
	239.8327 	-23.4163 	-187.2360 	-49.3669
	223.6168 	114.2533 	-87.3071 	99.2388
